real;plane;angle;serial;error;opti
12.0;roll;180.0;12.345019340515137;0.3931102752685547;11.951909065246582
12.0;roll;180.0;12.363780975341797;0.41013526916503906;11.953645706176758
12.0;roll;180.0;12.326257705688477;0.37261199951171875;11.953645706176758
12.0;roll;180.0;12.363780975341797;0.41013526916503906;11.953645706176758
12.0;roll;180.0;12.363780975341797;0.41013526916503906;11.953645706176758
12.0;roll;180.0;12.38254165649414;0.4288959503173828;11.953645706176758
12.0;roll;180.0;12.345019340515137;0.3913736343383789;11.953645706176758
12.0;roll;180.0;12.326257705688477;0.37261199951171875;11.953645706176758
12.0;roll;180.0;12.345019340515137;0.3913736343383789;11.953645706176758
12.0;roll;180.0;12.307496070861816;0.3539133071899414;11.953582763671875
12.0;roll;180.0;12.307496070861816;0.3539133071899414;11.953582763671875
12.0;roll;180.0;12.345019340515137;0.3914365768432617;11.953582763671875
12.0;roll;180.0;12.307496070861816;0.3539133071899414;11.953582763671875
12.0;roll;180.0;12.307496070861816;0.3539133071899414;11.953582763671875
12.0;roll;180.0;12.363780975341797;0.4101982116699219;11.953582763671875
12.0;roll;180.0;12.363780975341797;0.4101982116699219;11.953582763671875
12.0;roll;180.0;12.363780975341797;0.41025352478027344;11.953527450561523
12.0;roll;180.0;12.326257705688477;0.3727302551269531;11.953527450561523
12.0;roll;180.0;12.38254165649414;0.4290142059326172;11.953527450561523
12.0;roll;180.0;12.363780975341797;0.41025352478027344;11.953527450561523
12.0;roll;180.0;12.326257705688477;0.3727302551269531;11.953527450561523
12.0;roll;180.0;12.345019340515137;0.3914918899536133;11.953527450561523
12.0;roll;180.0;12.363780975341797;0.41025352478027344;11.953527450561523
12.0;roll;180.0;12.326257705688477;0.3727302551269531;11.953527450561523
12.0;roll;180.0;12.326257705688477;0.3727149963378906;11.953542709350586
12.0;roll;180.0;12.326257705688477;0.3727149963378906;11.953542709350586
12.0;roll;180.0;12.345019340515137;0.3914766311645508;11.953542709350586
12.0;roll;180.0;12.345019340515137;0.3914766311645508;11.953542709350586
12.0;roll;180.0;12.363780975341797;0.41023826599121094;11.953542709350586
12.0;roll;180.0;12.38254165649414;0.4289989471435547;11.953542709350586
12.0;roll;180.0;12.38254165649414;0.4289989471435547;11.953542709350586
12.0;roll;180.0;12.326257705688477;0.3727149963378906;11.953542709350586
12.0;roll;180.0;12.326257705688477;0.3728160858154297;11.953441619873047
12.0;roll;180.0;12.345019340515137;0.39157772064208984;11.953441619873047
12.0;roll;180.0;12.307496070861816;0.35405445098876953;11.953441619873047
12.0;roll;180.0;12.307496070861816;0.35405445098876953;11.953441619873047
12.0;roll;180.0;12.307496070861816;0.35405445098876953;11.953441619873047
12.0;roll;180.0;12.345019340515137;0.39157772064208984;11.953441619873047
12.0;roll;180.0;12.345019340515137;0.39157772064208984;11.953441619873047
12.0;roll;180.0;12.363780975341797;0.4103574752807617;11.953423500061035
12.0;roll;180.0;12.345019340515137;0.39159584045410156;11.953423500061035
12.0;roll;180.0;12.326257705688477;0.3728342056274414;11.953423500061035
12.0;roll;180.0;12.326257705688477;0.3728342056274414;11.953423500061035
12.0;roll;180.0;12.345019340515137;0.39159584045410156;11.953423500061035
12.0;roll;180.0;12.345019340515137;0.39159584045410156;11.953423500061035
12.0;roll;180.0;12.401304244995117;0.44788074493408203;11.953423500061035
12.0;roll;180.0;12.363780975341797;0.4103574752807617;11.953423500061035
12.0;roll;180.0;12.38254165649414;0.4293203353881836;11.953221321105957
12.0;roll;180.0;12.401304244995117;0.44808292388916016;11.953221321105957
12.0;roll;180.0;12.326257705688477;0.37303638458251953;11.953221321105957
12.0;roll;180.0;12.345019340515137;0.3917980194091797;11.953221321105957
12.0;roll;180.0;12.326257705688477;0.37303638458251953;11.953221321105957
12.0;roll;180.0;12.307496070861816;0.3542747497558594;11.953221321105957
12.0;roll;180.0;12.345019340515137;0.3917980194091797;11.953221321105957
12.0;roll;180.0;12.363780975341797;0.4105234146118164;11.95325756072998
12.0;roll;180.0;12.345019340515137;0.39176177978515625;11.95325756072998
12.0;roll;180.0;12.326257705688477;0.3730001449584961;11.95325756072998
12.0;roll;180.0;12.345019340515137;0.39176177978515625;11.95325756072998
12.0;roll;180.0;12.38254165649414;0.42928409576416016;11.95325756072998
12.0;roll;180.0;12.345019340515137;0.39176177978515625;11.95325756072998
12.0;roll;180.0;12.326257705688477;0.3730001449584961;11.95325756072998
12.0;roll;180.0;12.326257705688477;0.3730001449584961;11.95325756072998
12.0;roll;180.0;12.363780975341797;0.4105234146118164;11.95325756072998
12.0;roll;180.0;12.326257705688477;0.3730001449584961;11.95325756072998
12.0;roll;180.0;12.363780975341797;0.4105873107910156;11.953193664550781
12.0;roll;270.0;12.269973754882812;0.3167381286621094;11.953235626220703
12.0;roll;270.0;12.326257705688477;0.37465667724609375;11.951601028442383
12.0;roll;270.0;12.288735389709473;0.33713436126708984;11.951601028442383
12.0;roll;270.0;12.269973754882812;0.3183727264404297;11.951601028442383
12.0;roll;270.0;12.326257705688477;0.37465667724609375;11.951601028442383
12.0;roll;270.0;12.363780975341797;0.41217994689941406;11.951601028442383
12.0;roll;270.0;12.269973754882812;0.3183727264404297;11.951601028442383
12.0;roll;270.0;12.363780975341797;0.41217994689941406;11.951601028442383
12.0;roll;270.0;12.269973754882812;0.3183727264404297;11.951601028442383
12.0;roll;270.0;12.288735389709473;0.33721923828125;11.951516151428223
12.0;roll;270.0;12.326257705688477;0.3747415542602539;11.951516151428223
12.0;roll;270.0;12.345019340515137;0.39350318908691406;11.951516151428223
12.0;roll;270.0;12.326257705688477;0.3747415542602539;11.951516151428223
12.0;roll;270.0;12.307496070861816;0.35597991943359375;11.951516151428223
12.0;roll;270.0;12.288735389709473;0.33721923828125;11.951516151428223
12.0;roll;270.0;12.288735389709473;0.33721923828125;11.951516151428223
12.0;roll;270.0;12.288735389709473;0.33721923828125;11.951516151428223
12.0;roll;270.0;12.307496070861816;0.35602474212646484;11.951471328735352
12.0;roll;270.0;12.345019340515137;0.39354801177978516;11.951471328735352
12.0;roll;270.0;12.288735389709473;0.3372640609741211;11.951471328735352
12.0;roll;270.0;12.288735389709473;0.3372640609741211;11.951471328735352
12.0;roll;270.0;12.363780975341797;0.4123096466064453;11.951471328735352
12.0;roll;270.0;12.288735389709473;0.3372640609741211;11.951471328735352
12.0;roll;270.0;12.269973754882812;0.31850242614746094;11.951471328735352
12.0;roll;270.0;12.326257705688477;0.3748445510864258;11.95141315460205
12.0;roll;270.0;12.288735389709473;0.3373222351074219;11.95141315460205
12.0;roll;270.0;12.269973754882812;0.3185606002807617;11.95141315460205
12.0;roll;270.0;12.307496070861816;0.3560829162597656;11.95141315460205
12.0;roll;270.0;12.269973754882812;0.3185606002807617;11.95141315460205
12.0;roll;270.0;12.345019340515137;0.39360618591308594;11.95141315460205
12.0;roll;270.0;12.269973754882812;0.3185606002807617;11.95141315460205
12.0;roll;270.0;12.288735389709473;0.3373222351074219;11.95141315460205
12.0;roll;270.0;12.326257705688477;0.37325191497802734;11.95300579071045
12.0;roll;270.0;12.345019340515137;0.3920583724975586;11.952960968017578
12.0;roll;270.0;12.345019340515137;0.3920583724975586;11.952960968017578
12.0;roll;270.0;12.269973754882812;0.3170127868652344;11.952960968017578
12.0;roll;270.0;12.307496070861816;0.3545351028442383;11.952960968017578
12.0;roll;270.0;12.307496070861816;0.3545351028442383;11.952960968017578
12.0;roll;270.0;12.307496070861816;0.3545351028442383;11.952960968017578
12.0;roll;270.0;12.288735389709473;0.33577442169189453;11.952960968017578
12.0;roll;270.0;12.363780975341797;0.41082000732421875;11.952960968017578
12.0;roll;270.0;12.288735389709473;0.3358125686645508;11.952922821044922
12.0;roll;270.0;12.288735389709473;0.3358125686645508;11.952922821044922
12.0;roll;270.0;12.307496070861816;0.35457324981689453;11.952922821044922
12.0;roll;270.0;12.288735389709473;0.3358125686645508;11.952922821044922
12.0;roll;270.0;12.307496070861816;0.35457324981689453;11.952922821044922
12.0;roll;270.0;12.307496070861816;0.35457324981689453;11.952922821044922
12.0;roll;270.0;12.307496070861816;0.35457324981689453;11.952922821044922
12.0;roll;270.0;12.307496070861816;0.3546743392944336;11.952821731567383
12.0;roll;270.0;12.269973754882812;0.3171520233154297;11.952821731567383
12.0;roll;270.0;12.326257705688477;0.37343597412109375;11.952821731567383
12.0;roll;270.0;12.269973754882812;0.3171520233154297;11.952821731567383
12.0;roll;270.0;12.345019340515137;0.3921976089477539;11.952821731567383
12.0;roll;270.0;12.307496070861816;0.3546743392944336;11.952821731567383
12.0;roll;270.0;12.288735389709473;0.33592987060546875;11.952805519104004
12.0;roll;270.0;12.288735389709473;0.33592987060546875;11.952805519104004
12.0;roll;270.0;12.307496070861816;0.3546905517578125;11.952805519104004
12.0;roll;270.0;12.345019340515137;0.3922138214111328;11.952805519104004
12.0;roll;270.0;12.307496070861816;0.3546905517578125;11.952805519104004
12.0;roll;270.0;12.269973754882812;0.3171682357788086;11.952805519104004
12.0;roll;270.0;12.288735389709473;0.33592987060546875;11.952805519104004
12.0;roll;270.0;12.326257705688477;0.3734426498413086;11.952815055847168
12.0;roll;270.0;12.345019340515137;0.39220428466796875;11.952815055847168
12.0;roll;270.0;12.307496070861816;0.35468101501464844;11.952815055847168
12.0;roll;270.0;12.288735389709473;0.3359203338623047;11.952815055847168
12.0;roll;270.0;12.307496070861816;0.35468101501464844;11.952815055847168
12.0;roll;270.0;12.288735389709473;0.3359203338623047;11.952815055847168
12.0;roll;270.0;12.307496070861816;0.35468101501464844;11.952815055847168
12.0;roll;270.0;12.288735389709473;0.3359203338623047;11.952815055847168
12.0;roll;270.0;12.251212120056152;0.29835033416748047;11.952861785888672
12.0;roll;270.0;12.269973754882812;0.3171119689941406;11.952861785888672
12.0;roll;270.0;12.326257705688477;0.3733959197998047;11.952861785888672
12.0;roll;270.0;12.288735389709473;0.3358736038208008;11.952861785888672
12.0;roll;270.0;12.307496070861816;0.35463428497314453;11.952861785888672
12.0;roll;270.0;12.363780975341797;0.410919189453125;11.952861785888672
12.0;roll;270.0;12.326257705688477;0.3733959197998047;11.952861785888672
12.0;roll;270.0;12.288735389709473;0.33757686614990234;11.95115852355957
12.0;roll;270.0;12.307496070861816;0.3563375473022461;11.95115852355957
12.0;roll;270.0;12.307496070861816;0.3563375473022461;11.95115852355957
12.0;roll;270.0;12.326257705688477;0.37509918212890625;11.95115852355957
12.0;roll;270.0;12.307496070861816;0.3563375473022461;11.95115852355957
12.0;roll;270.0;12.345019340515137;0.3938608169555664;11.95115852355957
12.0;roll;270.0;12.288735389709473;0.33757686614990234;11.95115852355957
12.0;roll;270.0;12.288735389709473;0.33757686614990234;11.95115852355957
12.0;roll;270.0;12.251212120056152;0.30005359649658203;11.95115852355957
12.0;roll;270.0;12.326257705688477;0.37509918212890625;11.95115852355957
12.0;roll;270.0;12.307496070861816;0.35634708404541016;11.951148986816406
12.0;roll;270.0;12.326257705688477;0.3751087188720703;11.951148986816406
12.0;roll;270.0;12.288735389709473;0.3375864028930664;11.951148986816406
12.0;roll;270.0;12.326257705688477;0.3751087188720703;11.951148986816406
12.0;roll;270.0;12.288735389709473;0.3375864028930664;11.951148986816406
12.0;roll;270.0;12.269973754882812;0.31882476806640625;11.951148986816406
12.0;roll;270.0;12.288735389709473;0.33605098724365234;11.95268440246582
12.0;roll;270.0;12.345019340515137;0.3923349380493164;11.95268440246582
12.0;roll;270.0;12.288735389709473;0.33605098724365234;11.95268440246582
12.0;roll;270.0;12.307496070861816;0.3548116683959961;11.95268440246582
12.0;roll;270.0;12.307496070861816;0.3548116683959961;11.95268440246582
12.0;roll;270.0;12.345019340515137;0.3923349380493164;11.95268440246582
12.0;roll;270.0;12.269973754882812;0.3172893524169922;11.95268440246582
12.0;roll;270.0;12.288735389709473;0.3362302780151367;11.952505111694336
12.0;yaw;0.0;11.2380952835083;0.2309255599975586;11.007169723510742
11.0;yaw;0.0;11.20057201385498;0.19340229034423828;11.007169723510742
11.0;yaw;0.0;11.275617599487305;0.2684478759765625;11.007169723510742
11.0;yaw;0.0;11.181811332702637;0.17464160919189453;11.007169723510742
11.0;yaw;0.0;11.2380952835083;0.2309255599975586;11.007169723510742
11.0;yaw;0.0;11.2380952835083;0.2309255599975586;11.007169723510742
11.0;yaw;0.0;11.20057201385498;0.19314289093017578;11.007429122924805
11.0;yaw;0.0;11.21933364868164;0.21190452575683594;11.007429122924805
11.0;yaw;0.0;11.21933364868164;0.21190452575683594;11.007429122924805
11.0;yaw;0.0;11.20057201385498;0.19314289093017578;11.007429122924805
11.0;yaw;0.0;11.181811332702637;0.17438220977783203;11.007429122924805
11.0;yaw;0.0;11.2380952835083;0.2306661605834961;11.007429122924805
11.0;yaw;0.0;11.21933364868164;0.21190452575683594;11.007429122924805
11.0;yaw;0.0;11.2380952835083;0.2306661605834961;11.007429122924805
11.0;yaw;0.0;11.2380952835083;0.23063945770263672;11.007455825805664
11.0;yaw;0.0;11.2380952835083;0.23063945770263672;11.007455825805664
11.0;yaw;0.0;11.20057201385498;0.1931161880493164;11.007455825805664
11.0;yaw;0.0;11.2380952835083;0.23063945770263672;11.007455825805664
11.0;yaw;0.0;11.21933364868164;0.21187782287597656;11.007455825805664
11.0;yaw;0.0;11.20057201385498;0.19295215606689453;11.007619857788086
11.0;yaw;0.0;11.21933364868164;0.2117137908935547;11.007619857788086
11.0;yaw;0.0;11.2380952835083;0.23047542572021484;11.007619857788086
11.0;yaw;0.0;11.21933364868164;0.2117137908935547;11.007619857788086
11.0;yaw;0.0;11.181811332702637;0.17419147491455078;11.007619857788086
11.0;yaw;0.0;11.2380952835083;0.23047542572021484;11.007619857788086
11.0;yaw;0.0;11.20057201385498;0.19295215606689453;11.007619857788086
11.0;yaw;0.0;11.181811332702637;0.17390823364257812;11.007903099060059
11.0;yaw;0.0;11.21933364868164;0.21143054962158203;11.007903099060059
11.0;yaw;0.0;11.20057201385498;0.19266891479492188;11.007903099060059
11.0;yaw;0.0;11.20057201385498;0.19266891479492188;11.007903099060059
11.0;yaw;0.0;11.2380952835083;0.2301921844482422;11.007903099060059
11.0;yaw;0.0;11.2380952835083;0.2301921844482422;11.007903099060059
11.0;yaw;0.0;11.256855964660645;0.24895286560058594;11.007903099060059
11.0;yaw;0.0;11.21933364868164;0.21143054962158203;11.007903099060059
11.0;yaw;0.0;11.21933364868164;0.21164989471435547;11.007683753967285
11.0;yaw;0.0;11.20057201385498;0.1928882598876953;11.007683753967285
11.0;yaw;0.0;11.2380952835083;0.23041152954101562;11.007683753967285
11.0;yaw;0.0;11.16304874420166;0.155364990234375;11.007683753967285
11.0;yaw;0.0;11.20057201385498;0.1928882598876953;11.007683753967285
11.0;yaw;0.0;11.21933364868164;0.21164989471435547;11.007683753967285
11.0;yaw;0.0;11.21933364868164;0.21164989471435547;11.007683753967285
11.0;yaw;0.0;11.21933364868164;0.21164989471435547;11.007683753967285
11.0;yaw;0.0;11.20057201385498;0.1928882598876953;11.007683753967285
11.0;yaw;0.0;11.21933364868164;0.2116222381591797;11.007711410522461
11.0;yaw;0.0;11.21933364868164;0.2116222381591797;11.007711410522461
11.0;yaw;0.0;11.20057201385498;0.19286060333251953;11.007711410522461
11.0;yaw;0.0;11.181811332702637;0.17409992218017578;11.007711410522461
11.0;yaw;0.0;11.21933364868164;0.2116222381591797;11.007711410522461
11.0;yaw;0.0;11.21933364868164;0.2116861343383789;11.007647514343262
11.0;yaw;0.0;11.20057201385498;0.19292449951171875;11.007647514343262
11.0;yaw;0.0;11.20057201385498;0.19292449951171875;11.007647514343262
11.0;yaw;0.0;11.16304874420166;0.15540122985839844;11.007647514343262
11.0;yaw;0.0;11.181811332702637;0.174163818359375;11.007647514343262
11.0;yaw;0.0;11.181811332702637;0.174163818359375;11.007647514343262
11.0;yaw;0.0;11.20057201385498;0.19292449951171875;11.007647514343262
11.0;yaw;0.0;11.21933364868164;0.2116861343383789;11.007647514343262
11.0;yaw;0.0;11.20057201385498;0.1929035186767578;11.007668495178223
11.0;yaw;0.0;11.21933364868164;0.21166515350341797;11.007668495178223
11.0;yaw;0.0;11.20057201385498;0.1929035186767578;11.007668495178223
11.0;yaw;0.0;11.21933364868164;0.21166515350341797;11.007668495178223
11.0;yaw;0.0;11.16304874420166;0.1553802490234375;11.007668495178223
11.0;yaw;0.0;11.21933364868164;0.21166515350341797;11.007668495178223
11.0;yaw;0.0;11.181811332702637;0.17414283752441406;11.007668495178223
11.0;yaw;0.0;11.16304874420166;0.15528297424316406;11.007765769958496
11.0;yaw;0.0;11.16304874420166;0.15528297424316406;11.007765769958496
11.0;yaw;0.0;11.21933364868164;0.21156787872314453;11.007765769958496
11.0;yaw;0.0;11.20057201385498;0.19280624389648438;11.007765769958496
11.0;yaw;0.0;11.2380952835083;0.2303295135498047;11.007765769958496
11.0;yaw;0.0;11.181811332702637;0.17404556274414062;11.007765769958496
11.0;yaw;0.0;11.16304874420166;0.15528297424316406;11.007765769958496
11.0;yaw;0.0;11.21933364868164;0.21156787872314453;11.007765769958496
11.0;yaw;0.0;11.20057201385498;0.19280624389648438;11.007765769958496
11.0;yaw;0.0;11.20057201385498;0.19280624389648438;11.007765769958496
11.0;yaw;0.0;11.20057201385498;0.19280624389648438;11.007765769958496
11.0;yaw;0.0;11.16304874420166;0.1551218032836914;11.007926940917969
11.0;yaw;0.0;11.20057201385498;0.19264507293701172;11.007926940917969
11.0;yaw;0.0;11.20057201385498;0.19264507293701172;11.007926940917969
11.0;yaw;0.0;11.144288063049316;0.13636112213134766;11.007926940917969
11.0;yaw;0.0;11.181811332702637;0.17388439178466797;11.007926940917969
11.0;yaw;0.0;11.20057201385498;0.19264507293701172;11.007926940917969
11.0;yaw;0.0;11.16304874420166;0.1551218032836914;11.007926940917969
11.0;yaw;0.0;11.21933364868164;0.21156883239746094;11.00776481628418
11.0;yaw;0.0;11.181811332702637;0.17404651641845703;11.00776481628418
11.0;yaw;0.0;11.20057201385498;0.19280719757080078;11.00776481628418
11.0;yaw;0.0;11.20057201385498;0.19280719757080078;11.00776481628418
11.0;yaw;0.0;11.181811332702637;0.17404651641845703;11.00776481628418
11.0;yaw;0.0;11.181811332702637;0.17404651641845703;11.00776481628418
11.0;yaw;0.0;11.20057201385498;0.1929912567138672;11.007580757141113
11.0;yaw;0.0;11.181811332702637;0.17423057556152344;11.007580757141113
11.0;yaw;0.0;11.181811332702637;0.17423057556152344;11.007580757141113
11.0;yaw;0.0;11.20057201385498;0.1929912567138672;11.007580757141113
11.0;yaw;0.0;11.20057201385498;0.1929912567138672;11.007580757141113
11.0;yaw;0.0;11.20057201385498;0.1929912567138672;11.007580757141113
11.0;yaw;0.0;11.21933364868164;0.21175289154052734;11.007580757141113
11.0;yaw;0.0;11.20057201385498;0.19306182861328125;11.0075101852417
11.0;yaw;0.0;11.20057201385498;0.19306182861328125;11.0075101852417
11.0;yaw;0.0;11.181811332702637;0.1743011474609375;11.0075101852417
11.0;yaw;0.0;11.181811332702637;0.1743011474609375;11.0075101852417
11.0;yaw;0.0;11.20057201385498;0.19306182861328125;11.0075101852417
11.0;yaw;0.0;11.16304874420166;0.15553855895996094;11.0075101852417
11.0;yaw;90.0;11.369424819946289;0.36716365814208984;11.0022611618042
11.0;yaw;90.0;11.40694808959961;0.40468692779541016;11.0022611618042
11.0;yaw;90.0;11.425708770751953;0.4247426986694336;11.00096607208252
11.0;yaw;90.0;11.40694808959961;0.40598201751708984;11.00096607208252
11.0;yaw;90.0;11.40694808959961;0.40598201751708984;11.00096607208252
11.0;yaw;90.0;11.44447135925293;0.44350528717041016;11.00096607208252
11.0;yaw;90.0;11.425708770751953;0.4247426986694336;11.00096607208252
11.0;yaw;90.0;11.481993675231934;0.48102760314941406;11.00096607208252
11.0;yaw;90.0;11.38818645477295;0.3872203826904297;11.00096607208252
11.0;yaw;90.0;11.425708770751953;0.4253101348876953;11.000398635864258
11.0;yaw;90.0;11.44447135925293;0.4440727233886719;11.000398635864258
11.0;yaw;90.0;11.350664138793945;0.3502655029296875;11.000398635864258
11.0;yaw;90.0;11.369424819946289;0.36902618408203125;11.000398635864258
11.0;yaw;90.0;11.40694808959961;0.40654945373535156;11.000398635864258
11.0;yaw;90.0;11.425708770751953;0.4253101348876953;11.000398635864258
11.0;yaw;90.0;11.40694808959961;0.40654945373535156;11.000398635864258
11.0;yaw;90.0;11.463232040405273;0.4628334045410156;11.000398635864258
11.0;yaw;90.0;11.425708770751953;0.4253101348876953;11.000398635864258
11.0;yaw;90.0;11.40694808959961;0.40654945373535156;11.000398635864258
11.0;yaw;90.0;11.38818645477295;0.3879213333129883;11.000265121459961
11.0;yaw;90.0;11.40694808959961;0.40668296813964844;11.000265121459961
11.0;yaw;90.0;11.44447135925293;0.44420623779296875;11.000265121459961
11.0;yaw;90.0;11.369424819946289;0.3691596984863281;11.000265121459961
11.0;yaw;90.0;11.369424819946289;0.3691596984863281;11.000265121459961
11.0;yaw;90.0;11.40694808959961;0.4058570861816406;11.001091003417969
11.0;yaw;90.0;11.350664138793945;0.34957313537597656;11.001091003417969
11.0;yaw;90.0;11.350664138793945;0.34957313537597656;11.001091003417969
11.0;yaw;90.0;11.40694808959961;0.4058570861816406;11.001091003417969
11.0;yaw;90.0;11.369424819946289;0.3683338165283203;11.001091003417969
11.0;yaw;90.0;11.369424819946289;0.3683338165283203;11.001091003417969
11.0;yaw;90.0;11.38818645477295;0.38709545135498047;11.001091003417969
11.0;yaw;90.0;11.38818645477295;0.38709545135498047;11.001091003417969
11.0;yaw;90.0;11.38818645477295;0.3874778747558594;11.00070858001709
11.0;yaw;90.0;11.369424819946289;0.3687162399291992;11.00070858001709
11.0;yaw;90.0;11.369424819946289;0.3687162399291992;11.00070858001709
11.0;yaw;90.0;11.369424819946289;0.3687162399291992;11.00070858001709
11.0;yaw;90.0;11.369424819946289;0.3687162399291992;11.00070858001709
11.0;yaw;90.0;11.38818645477295;0.3874778747558594;11.00070858001709
11.0;yaw;90.0;11.425708770751953;0.4250001907348633;11.00070858001709
11.0;yaw;90.0;11.44447135925293;0.44376277923583984;11.00070858001709
11.0;yaw;90.0;11.38818645477295;0.3871574401855469;11.001029014587402
11.0;yaw;90.0;11.38818645477295;0.3871574401855469;11.001029014587402
11.0;yaw;90.0;11.369424819946289;0.3683958053588867;11.001029014587402
11.0;yaw;90.0;11.38818645477295;0.3871574401855469;11.001029014587402
11.0;yaw;90.0;11.38818645477295;0.3871574401855469;11.001029014587402
11.0;yaw;90.0;11.369424819946289;0.3683958053588867;11.001029014587402
11.0;yaw;90.0;11.369424819946289;0.3683958053588867;11.001029014587402
11.0;yaw;90.0;11.38818645477295;0.3870811462402344;11.001105308532715
11.0;yaw;90.0;11.369424819946289;0.3683195114135742;11.001105308532715
11.0;yaw;90.0;11.350664138793945;0.34955883026123047;11.001105308532715
11.0;yaw;90.0;11.38818645477295;0.3870811462402344;11.001105308532715
11.0;yaw;90.0;11.40694808959961;0.40584278106689453;11.001105308532715
11.0;yaw;90.0;11.38818645477295;0.3870811462402344;11.001105308532715
11.0;yaw;90.0;11.38818645477295;0.3870811462402344;11.001105308532715
11.0;yaw;90.0;11.350664138793945;0.34955883026123047;11.001105308532715
11.0;yaw;90.0;11.350664138793945;0.3492717742919922;11.001392364501953
11.0;yaw;90.0;11.38818645477295;0.3867940902709961;11.001392364501953
11.0;yaw;90.0;11.369424819946289;0.36803245544433594;11.001392364501953
11.0;yaw;90.0;11.350664138793945;0.3492717742919922;11.001392364501953
11.0;yaw;90.0;11.369424819946289;0.36803245544433594;11.001392364501953
11.0;yaw;90.0;11.350664138793945;0.3492717742919922;11.001392364501953
11.0;yaw;90.0;11.40694808959961;0.40555572509765625;11.001392364501953
11.0;yaw;90.0;11.369424819946289;0.36803245544433594;11.001392364501953
11.0;yaw;90.0;11.350664138793945;0.3489665985107422;11.001697540283203
11.0;yaw;90.0;11.369424819946289;0.36772727966308594;11.001697540283203
11.0;yaw;90.0;11.38818645477295;0.3864889144897461;11.001697540283203
11.0;yaw;90.0;11.350664138793945;0.3489665985107422;11.001697540283203
11.0;yaw;90.0;11.331901550292969;0.3302040100097656;11.001697540283203
11.0;yaw;90.0;11.369424819946289;0.36772727966308594;11.001697540283203
11.0;yaw;90.0;11.38818645477295;0.3864889144897461;11.001697540283203
11.0;yaw;90.0;11.38818645477295;0.3864889144897461;11.001697540283203
11.0;yaw;90.0;11.369424819946289;0.36772727966308594;11.001697540283203
11.0;yaw;90.0;11.38818645477295;0.3864889144897461;11.001697540283203
11.0;yaw;90.0;11.38818645477295;0.3864889144897461;11.001697540283203
11.0;yaw;90.0;11.350664138793945;0.3489665985107422;11.001697540283203
11.0;yaw;90.0;11.38818645477295;0.3864889144897461;11.001697540283203
11.0;yaw;90.0;11.350664138793945;0.3489665985107422;11.001697540283203
11.0;yaw;90.0;11.350664138793945;0.3489665985107422;11.001697540283203
11.0;yaw;90.0;11.38818645477295;0.38463401794433594;11.003552436828613
11.0;yaw;90.0;11.38818645477295;0.38463401794433594;11.003552436828613
11.0;yaw;90.0;11.350664138793945;0.34711170196533203;11.003552436828613
11.0;yaw;90.0;11.331901550292969;0.32834911346435547;11.003552436828613
11.0;yaw;90.0;11.331901550292969;0.32834911346435547;11.003552436828613
11.0;yaw;90.0;11.38818645477295;0.38463401794433594;11.003552436828613
11.0;yaw;90.0;11.350664138793945;0.34711170196533203;11.003552436828613
11.0;yaw;90.0;11.38818645477295;0.38463401794433594;11.003552436828613
11.0;yaw;90.0;11.38818645477295;0.38463401794433594;11.003552436828613
11.0;yaw;90.0;11.38818645477295;0.38366031646728516;11.004526138305664
11.0;yaw;90.0;11.38818645477295;0.38366031646728516;11.004526138305664
11.0;yaw;90.0;11.38818645477295;0.38366031646728516;11.004526138305664
11.0;yaw;90.0;11.38818645477295;0.38366031646728516;11.004526138305664
11.0;yaw;90.0;11.350664138793945;0.34613800048828125;11.004526138305664
11.0;yaw;90.0;11.350664138793945;0.34613800048828125;11.004526138305664
11.0;yaw;90.0;11.369424819946289;0.364898681640625;11.004526138305664
11.0;yaw;90.0;11.40694808959961;0.4024219512939453;11.004526138305664
11.0;yaw;90.0;11.38818645477295;0.3817262649536133;11.006460189819336
11.0;yaw;90.0;11.350664138793945;0.3442039489746094;11.006460189819336
11.0;yaw;90.0;11.369424819946289;0.3629646301269531;11.006460189819336
11.0;yaw;90.0;11.38818645477295;0.3817262649536133;11.006460189819336
11.0;yaw;90.0;11.369424819946289;0.3629646301269531;11.006460189819336
11.0;yaw;180.0;11.38818645477295;0.3853034973144531;11.002882957458496
11.0;yaw;180.0;11.350664138793945;0.3477811813354492;11.002882957458496
11.0;yaw;180.0;11.40694808959961;0.4040651321411133;11.002882957458496
11.0;yaw;180.0;11.38818645477295;0.3853034973144531;11.002882957458496
11.0;yaw;180.0;11.350664138793945;0.3477811813354492;11.002882957458496
11.0;yaw;180.0;11.369424819946289;0.36654186248779297;11.002882957458496
11.0;yaw;180.0;11.350664138793945;0.3477811813354492;11.002882957458496
11.0;yaw;180.0;11.369424819946289;0.36654186248779297;11.002882957458496
11.0;yaw;180.0;11.350664138793945;0.3477811813354492;11.002882957458496
11.0;yaw;180.0;11.38818645477295;0.3853034973144531;11.002882957458496
11.0;yaw;180.0;11.350664138793945;0.3477811813354492;11.002882957458496
11.0;yaw;180.0;11.350664138793945;0.3477811813354492;11.002882957458496
11.0;yaw;180.0;11.369424819946289;0.36654186248779297;11.002882957458496
11.0;yaw;180.0;11.369424819946289;0.36654186248779297;11.002882957458496
11.0;yaw;180.0;11.38818645477295;0.3853034973144531;11.002882957458496
11.0;yaw;180.0;11.38818645477295;0.3853034973144531;11.002882957458496
11.0;yaw;180.0;11.38818645477295;0.3853034973144531;11.002882957458496
